city,hotel_name,url,score,description,hotel_lat,hotel_lon
Bayeux,Le Declic,https://www.booking.com/hotel/fr/le-mogador-bayeux.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaKABiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuALZrdjMBsACAdICJDk3ZGNhZTBiLWQ5MWEtNGZiYS05MTQzLWNiYzZhZGNkYjM5N9gCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=8bb38aec3fce0def&srepoch=1771443931&from=searchresults,7.97,"Le Declic is set in Bayeux, 328 feet from Cathedrale Noter Dame de Bayeux and 9.3 mi from Omaha Beach.  Each room is equipped with a desk and a flat-screen TV with international channels. All rooms have a private bathroom with a shower.  The hotel also offers bike hire. Baron Gerard Museum is 1312 feet from Le Declic, while Museum of the Bayeux Tapestry is 2297 feet from the property.",49.27933593079586,-0.7070561004303499
Le Havre,All Suites Appart Hôtel - Le Havre Centre - Les docks,https://www.booking.com/hotel/fr/all-suites-appart-le-havre.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from_sustainable_property_sr=1&from=searchresults,8.68,"Comfortable Accommodations: All Suites Appart Hôtel - Le Havre Center - Les docks in Le Havre offers spacious rooms with kitchenettes, private bathrooms, and modern amenities. Guests enjoy free WiFi, air-conditioning, and soundproofing for a pleasant stay.  Exceptional Facilities: The aparthotel features a sauna, sun terrace, bar, and fitness room. Additional facilities include a lounge, games room, and outdoor seating area. Free WiFi is available throughout the property, ensuring connectivity for all guests.  Prime Location: Located 1.2 mi from Saint-Michel's Church and 1.1 mi from Perret Model Appartment, the aparthotel is an 18-minute walk from Le Volcan. Nearby attractions include Le Havre Beach (1.7 mi) and Eglise St-Joseph (1.5 mi). An ice-skating rink is also in the surroundings.  Guest Services: Guests benefit from a 24-hour front desk, concierge service, and express check-in and check-out. Additional services include a coffee shop, bicycle parking, and paid off-site private parking.",49.488691,0.12592899999999999
Le Havre,Appart'hôtel Odalys City - Le Havre Centre Les Docks,https://www.booking.com/hotel/fr/odalys-city-le-havre-centre-les-docks.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from_sustainable_property_sr=1&from=searchresults,8.58,"Comfortable Accommodations: Appart'hôtel Odalys City - Le Havre Center Les Docks in Le Havre offers family rooms with kitchenettes, private bathrooms, and modern amenities. Guests enjoy free WiFi, a fitness room, and a 24-hour front desk.  Convenient Facilities: The aparthotel provides bicycle parking, luggage storage, and paid on-site private parking. Additional amenities include a elevator, dishwasher, and a buffet breakfast.  Prime Location: Located 1.1 mi from Le Volcan and 1.2 mi from Saint-Michel's Church, the property is near attractions such as Perret Model Appartment (1.1 mi) and Le Havre Beach (1.8 mi). An ice-skating rink is also in the surroundings.  Guest Satisfaction: Highly rated for room cleanliness, staff support, and comfort, the aparthotel ensures a pleasant stay for all visitors.",49.4925039,0.129779
Le Havre,Hilton Garden Inn Le Havre Centre,https://www.booking.com/hotel/fr/hilton-garden-inn-le-havre-centre.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,8.58,"Prime Location: Hilton Garden Inn Le Havre Center in Le Havre offers a beachfront setting with stunning sea views. Le Havre Beach is a 7-minute walk away, while Eglise St-Joseph lies 1640 feet nearby.  Comfortable Accommodations: Rooms feature air-conditioning, balconies, and modern amenities such as free WiFi, flat-screen TVs, and work desks. Additional comforts include bathrobes, sofa beds, and interconnected rooms.  Dining Experience: The modern restaurant serves French cuisine with vegetarian and gluten-free options. Guests can enjoy breakfast with warm dishes, fresh pastries, and a variety of beverages.  Leisure Facilities: The hotel offers a fitness center, terrace, and bar. Additional amenities include a coffee shop, laundry service, and an ice-skating rink in the surroundings.  Nearby Attractions: Nearby attractions include Le Volcan, Perret Model Appartment, and Saint-Michel's Church. Deauville - Normandie Airport is 24 mi away.",49.49008699,0.097746957
Le Havre,Les écuries de Bléville,https://www.booking.com/hotel/fr/les-ecuries-de-bleville.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,9.39,"Historic Setting: Les écuries de Bléville in Le Havre offers a spacious apartment housed in a historic building. The property features parquet floors and a private entrance, providing a unique and charming atmosphere.  Outdoor Spaces: Guests can enjoy a sun terrace and a garden, perfect for relaxation. The outdoor play area and picnic area enhance the leisure experience, while the barbecue facilities and bicycle parking cater to active visitors.  Modern Amenities: The apartment includes free WiFi, a fully equipped kitchen, and a comfortable living room with a sofa bed. Additional facilities include an electric vehicle charging station, laundry service, and free on-site private parking.   Le Havre Beach is 1.5 mi away, while Eglise St-Joseph and Saint-Michel's Church are 2.5 mi distant. The Norman Museum of Ethnography and Popular Arts is 17 mi from the property, offering cultural exploration.",49.515492940813,0.096384220901
Le Havre,"The Originals Boutique, Hôtel Le Marignan,Le Havre Centre Gare",https://www.booking.com/hotel/fr/la-baraka.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,8.18,"Comfortable Accommodations: The Originals Boutique, Hôtel Le Marignan in Le Havre offers family rooms with private bathrooms, balconies, and city views. Each room includes a work desk, soundproofing, and free WiFi.  Dining and Leisure: Guests can enjoy French cuisine at the on-site restaurant, relax at the bar, and unwind on the sun terrace. Additional amenities include a coffee shop, outdoor seating area, and karaoke.  Convenient Location: Located 23 mi from Deauville - Normandie Airport, the hotel is near Saint-Michel's Church (16-minute walk), Le Volcan (0.9 mi), and an ice-skating rink. Public transport options and friendly staff enhance the stay.",49.4922790779481,0.12310802936554
Le Havre,The People Le Havre,https://www.booking.com/hotel/fr/residence-la-fregate.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from_sustainable_property_sr=1&from=searchresults,8.48,"Welcome to The People Le Havre!  Here, you can meet, sleep, have a drink and even work, in the heart of the most arty city in Normandy.  Solo, with friends or family, we have everything you need: enjoy our 4 to 6 person dormitories or 2 to 4 person studios.  Enjoy the view, share a board and dance the night away from our Rooftop Bar.  Bring out your best ideas in our The People Work spaces.  The People Le Havre is waiting for you, the opportunity to take a breath of fresh air for a few days!",49.4934219676408,0.13021990656852722
Le Havre,Premiere Classe Le Havre Centre-LES DOCKS,https://www.booking.com/hotel/fr/premiere-classe-le-havre-centre.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,7.97,"Magnificent Première Classe Le Havre Center-Les Docks; ideally located near the Océane stadium and the docks.  We offer a personalized reception 24/24 with a private paying and secure parking.  Come and discover our 86 modern rooms with private bathroom and shower, flat screen TV and free wifi.  Treat yourself to a buffet breakfast served daily in our dedicated room or on our terrace on a sunny day.  Take advantage of your stopover to discover the historical and cultural heritage: the church of Saint Joseph, the shipowner’s house, the museum MUMA, etc...  A 15 min walk from the station, you will also have easy access to the various transports to radiate on Normandy: Etretat, Honfleur, Deauville.  Also enjoy your stay in Le Havre, to put your towel on our beach.",49.49641693487313,0.15151233802873776
Le Havre,"The Originals Boutique, Hôtel d'Angleterre, Le Havre, centre, plage",https://www.booking.com/hotel/fr/comfort-d-angleterre.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,7.47,"This hotel is located in the town center of Le Havre, just 328 feet from the sea and next to the Malraux museum. It offers free Wi-Fi throughout the hotel.  Each guest room at the The Originals Boutique, Hôtel d'Angleterre, Le Havre, centre, plage has a flat-screen TV with satellite channels and a private bathroom. A buffet breakfast is served every morning.  Parking is available in front of the hotel, which is free during the night and on Sundays and public holidays.  The The Originals Boutique, Hôtel d'Angleterre, Le Havre, centre, plage is a 30-minute drive from both Honfleur and Etretat. Deauville and Trouville are 25 mi away.",49.4940491518633,0.0993664562702179
Le Havre,ibis Le Havre Centre,https://www.booking.com/hotel/fr/hotelibislehavre.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,8.18,"The ibis hotel is located in the center of Le Havre, close to the SNCF railway station, ferry ports and International Trade Center. It offers free Wi-Fi internet access.  Ibis Le Havre Center provides guest rooms equipped with private bathroom, satellite TV and ironing facilities.  A buffet breakfast composed of sweet and savory dishes such as eggs, fruit salad, yogurts and juices is served every day. Pastries baked on site and fresh French Madeleine cakes are also on offer, as well as a hot beverage and a piece of fruit to take away. Outside of regular breakfast hours guests can also enjoy a lighter option, available from 04:00.  Ibis Le Havre Center is within easy access of the A29 and A131 motorways. Deauville is 25 mi from the property, while Honfleur is 14 mi from ibis Le Havre Center. Parking is possible on site for guests arriving by car and there is also a meeting room.",49.4916414175279,0.11876016855239868
Le Havre,Mercure Le Havre Centre Bassin Du Commerce,https://www.booking.com/hotel/fr/mercure-bassin-du-commerce.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from_sustainable_property_sr=1&from=searchresults,7.97,"Mercure Le Havre Center Bassin du Commerce is located in Le Havre’s city center, opposite the Bassin du Commerce and near ferry-port. It offers air-conditioned guestrooms with LCD satellite TV and WiFi.  Guests of the Mercure Le Havre Center Bassin du Commerce can relax with a drink and a snack at the bar and enjoy modern and local food in the hotel’s restaurant, Happy Dock.  The Mercure Le Havre Center Bassin du Commerce is located in the historic town, 2625 feet from the the National History Museum and Le Havre Cathedral. Honfleur is 15 mi away and Deauville is 26 mi from the property.",49.49033645268655,0.11681288480758668
Le Havre,Nomad Hotel le Havre Centre Gare,https://www.booking.com/hotel/fr/nomad-le-havre.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,8.58,"Nomad Hotel le Havre Center Gare is located in Le Havre and offers air-conditioned rooms with free WiFi access and a modern-style decor. Guests can enjoy the on-site bar. Dock Océane shopping center is 2953 feet from this hotel and the city center and its city hall are a 5-minute drive away.  All of the rooms at Nomad Hotel le Havre Center Gare feature a tablet and a video projector. They all include a bathroom with free toiletries and a shower.  A breakfast is served everyday. Restaurants, bars and shops can be found in the surroundings.  Le Havre Train Station is a 2-minute walk from the hotel and André Malraux Modern Art Museum is 1.2 mi away.",49.49331760456112,0.12530688339768403
Le Havre,Birgit Hôtel Le Havre Centre,https://www.booking.com/hotel/fr/kyriadlehavrecentre.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,8.48,"Welcome to Birgit!  When visiting Le Havre, there is nothing better than to stay in this 86-room hotel, completely renovated in 2022. Enjoy the friendly atmosphere  surrounded by antique objects and travel souvenirs.  Located close to the city center, the train station and public transport, you can reach the beach and the esplanade of Le Havre in 10 minutes.  Stay in the cozy and designer rooms, suitable for couples, families, friends and business travelers. Enjoy our breakfast made with love by our team from healthy and local products. Take time to enjoy one of our local drinks in our bar.  The B!rgit Le Havre hotel is the ideal base for your travels with family or friends and will be perfect for a break during a business trip.",49.49308920830414,0.13096153736114502
Le Havre,Aparthotel Adagio Access Le Havre Les Docks,https://www.booking.com/hotel/fr/adagio-access-le-havre-les-docks.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from_sustainable_property_sr=1&from=searchresults,8.78,"Located in Le Havre, Aparthotel Adagio Access Le Havre Les Docks is 328 feet from Docks Shopping Center and 1.9 mi from the town center. It offers rooms and apartments with free WiFi access and accessible by a elevator.  Each accommodations at Aparthotel Adagio Access Le Havre Les Docks has a desk and a private shower room.  All accommodations have a kitchen with microwave and refrigerator. Breakfast is served daily in the communal lounge and children from 4 to 11 years old can enjoy it at a reduced rate. Several bars and restaurants can be found 656 feet from the property.  Private parking is possible on site and Le Havre Train Station is 0.8 mi from Adagio Access Le Havre Les Docks.",49.48741929210898,0.1315112120937556
Le Havre,La Catène - Balcon - Vue Catène,https://www.booking.com/hotel/fr/la-catene-balcon-vue-catene.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,9.39,"Spacious Accommodations: La Catène - Balcon - Vue Catène in Le Havre offers a spacious apartment with three bedrooms and one bathroom. Guests enjoy a balcony with city views, a fully equipped kitchen, and a dining area.  Modern Amenities: The apartment features free WiFi, a washing machine, and a work desk. Additional amenities include a coffee machine, microwave, dishwasher, and TV.   Located 3.7 mi from Le Havre Octeville Airport, the property is a 16-minute walk from Le Havre Beach and near attractions such as Le Volcan (984 feet) and Eglise St-Joseph (6-minute walk). An ice-skating rink is also nearby.   Highly rated by guests, the apartment provides a comfortable and convenient stay.",49.4878081,0.107276
Le Havre,Novotel Le Havre Centre Gare,https://www.booking.com/hotel/fr/novotellehavre.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,8.08,"The Novotel Le Havre is located on the waterfront at the Vauban Docks, near the center of Le Havre and offers modern and comfortable accommodations. It is a 30-minute drive from Honfleur and Etretat, and Deauville is 25 mi away.  This modern hotel features contemporary guest rooms equipped with modern private bathrooms, satellite TV and a Wi-Fi internet connection.  Enjoy simple, tasty, healthy and balanced cuisine at the Novotel Café. The restaurant is air-conditioned and has a terrace.  Room service is also available 7 days a week.  Guests also have access to two public car parks and a fitness center making it well suited for a business trip or a holiday in Le Havre with your partner or family.",49.49160831471097,0.12526988983154297
Le Havre,Appart'hôtel Odalys City - Le Havre Centre,https://www.booking.com/hotel/fr/odalys-city-le-havre-centre-gare.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,8.58,"Comfortable Accommodations: Appart'hôtel Odalys City - Le Havre Center in Le Havre offers spacious family rooms with air-conditioning, kitchenettes, and private bathrooms. Each room includes a dining area, work desk, and soundproofing for a pleasant stay.  Modern Facilities: Guests enjoy free WiFi, a lounge, fitness room, and a 24-hour front desk. Additional amenities include a elevator, concierge service, full-day security, and luggage storage. The property also features a buffet breakfast and a dining area.  Prime Location: Located 1.5 mi from Le Havre Beach and 23 mi from Deauville - Normandie Airport, the aparthotel is an 18-minute walk from Le Volcan and near attractions such as Saint-Michel's Church (0.9 mi) and Eglise St-Joseph (1.1 mi). An ice-skating rink is also nearby.  Guest Satisfaction: Highly rated for room comfort, convenient location, and attentive staff, the aparthotel ensures a pleasant and memorable stay.",49.491908082817,0.123161788885
Le Havre,JOST Hôtel Le Havre Centre Gare,https://www.booking.com/hotel/fr/jost-le-havre.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,8.68,"Comfortable Accommodations: JOST Hôtel Le Havre Center Gare in Le Havre offers family rooms with air-conditioning, walk-in showers, and free toiletries. Each room includes a private entrance, dressing room, and free WiFi.  Dining and Leisure: The modern, family-friendly restaurant serves Chinese, French, Indian, Mediterranean, pizza, local, and Asian cuisines. Guests can enjoy lunch and dinner, with vegetarian and halal options available. A terrace, bar, and coffee shop provide additional dining options.  Convenient Location: Located 1.4 mi from Le Havre Beach and Eglise St-Joseph, the hotel is a 15-minute walk from Saint-Michel's Church. Nearby attractions include Le Volcan (1 mi) and Perret Model Appartment (16-minute walk). An ice-skating rink is also in the surroundings.   The hotel offers private check-in and check-out, a 24-hour front desk, evening entertainment, daily housekeeping, and full-day security. Additional amenities include a games room, TV, and free WiFi.",49.493988,0.1227326
Le Havre,Grand studio hypercentre - proche plage & gare,https://www.booking.com/hotel/fr/beau-studio-proche-coty.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,9.19,"Comfortable Accommodations: Grand studio hypercentre - proche plage & gare in Le Havre offers a spacious apartment with one bedroom and one bathroom. Guests enjoy free WiFi, a fully equipped kitchen, and a comfortable living area.  Modern Amenities: The apartment includes a hairdryer, free toiletries, shower, TV, wardrobe, oven, and toaster. Additional features include a washing machine and a balcony, ensuring a pleasant stay.   Located 1.3 mi from Le Havre Beach and 15 mi from Honfleur's Old Harbor, the property is near attractions such as Saint-Michel's Church (7-minute walk) and the Norman Museum of Ethnography and Popular Arts (15 mi). An ice-skating rink is also in the surroundings.   Highly rated by guests, the apartment is praised for its room comfort, making it a preferred choice for travelers.",49.4976239,0.11716539999999999
Le Havre,Le Nid Havrais,https://www.booking.com/hotel/fr/le-nid-havrais.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,9.19,"Comfortable Living: Le Nid Havrais in Le Havre offers a ground-floor apartment with one bedroom and a living room. The property features family rooms, ensuring a pleasant stay for all guests.  Modern Amenities: Guests enjoy free WiFi, a washing machine, and a fully equipped kitchen with a coffee machine, microwave, and dishwasher. Additional amenities include a dining table, sofa bed, and TV.  Prime Location: Located 1.8 mi from Le Havre Beach and 1.4 mi from Perret Model Appartment, the apartment is an 18-minute walk from Saint-Michel's Church. An ice-skating rink is also nearby.   Highly rated for room cleanliness, Le Nid Havrais provides a comfortable and hygienic environment for all visitors.",49.4998651,0.1274384
Le Havre,"Hôtel Richelieu, Le Havre Centre-Ville, Perret",https://www.booking.com/hotel/fr/le-richelieu-le-havre.html?aid=304142&label=gen173nr-10CAQoggJCD3NlYXJjaF9sZSBoYXZyZUgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGt2MwGwAIB0gIkZThlZTQwMGEtYTZjNC00NzgyLWEzMGMtZjlkMjZiMDgzNzMw2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=e0d98af0a0a70088&srepoch=1771443940&from=searchresults,8.38,"Located between the town hall and the cathedral, Hôtel Richelieu, Le Havre Center-Ville, Perret is located in the heart of Le Havre, just a 10-minute walk from the beach and 15 mi from Honfleur. All rooms are located on upper floors and offer national TV, a private bathroom and free high speed Wi-Fi.  Breakfast is served daily in the Richelieu’s dining room. The hotel also provides free newspapers.  The ferry port is just 1640 feet away. The hotel is close to several restaurants, theaters and cinemas. It is 27 mi from Deauville.",49.48881104581307,0.10760217905044556
Rouen,Le Nid Douillet appartement proche du Vieux Marché,https://www.booking.com/hotel/fr/le-nid-douillet-appartement-proche-du-vieux-marche.html?aid=304142&label=gen173nr-10CAQoggJCDHNlYXJjaF9yb3VlbkgzWARooAGIAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Auat2MwGwAIB0gIkNDk0ZWI3YTEtODA1NS00ODkxLTgwNDMtYTk1ZmVmMDk1OGRl2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=e2538af376320be4&srepoch=1771443946&from=searchresults,,"Comfortable Living Space: Le Nid Douillet appartement proche du Vieux Marché in Rouen offers a one-bedroom apartment with a kitchenette, washing machine, and free WiFi. The property includes a dining area and a city view.  Convenient Facilities: Guests benefit from a 24-hour front desk and concierge service. The apartment features a kitchen with a refrigerator, microwave, stovetop, toaster, and electric kettle. Additional amenities include a hairdryer, free toiletries, and a TV.   Located less than 0.6 mi from Noter-Dame Cathedral of Rouen and 2297 feet from Musee des Beaux-Arts de Rouen. Gare de Rouen Rive Droite is a 10-minute walk away, and Beauvais–Tillé Airport is 52 mi distant. Nearby attractions include an ice-skating rink and boating opportunities.",49.4459469,1.0858006
